observation_id,observed_at_utc,observer,match_id,competition_code,home_team,away_team,kickoff_utc,match_status_at_observation,within_freeze_window,expected_backend_outcome,actual_backend_outcome,freeze_record_present,diagnostic_present,diagnostic_type,variant_pair_complete,snapshot_frozen_at,freeze_lead_hours,duplicate_record_detected,pending_visible_correctly,settlement_state,post_match_link_ok,evidence_ref,notes,covered_case_ids,row_verdict
OBS-20260310-205810-544571,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544571,PD,team:football-data:77,team:football-data:558,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544572,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544572,PD,team:football-data:78,team:football-data:298,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544573,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544573,PD,team:football-data:81,team:football-data:90,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544574,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544574,PD,team:football-data:285,team:football-data:82,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544575,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544575,PD,team:football-data:88,team:football-data:89,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544576,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544576,PD,team:football-data:87,team:football-data:94,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544577,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544577,PD,team:football-data:92,team:football-data:95,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544578,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544578,PD,team:football-data:1048,team:football-data:263,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544579,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544579,PD,team:football-data:79,team:football-data:80,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544580,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544580,PD,team:football-data:559,team:football-data:86,2026-05-17T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-37.json,TOO_EARLY: lead=1611.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544581,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544581,PD,team:football-data:263,team:football-data:87,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544582,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544582,PD,team:football-data:90,team:football-data:88,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544583,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544583,PD,team:football-data:558,team:football-data:559,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544584,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544584,PD,team:football-data:80,team:football-data:92,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544585,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544585,PD,team:football-data:82,team:football-data:79,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544586,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544586,PD,team:football-data:89,team:football-data:1048,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544587,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544587,PD,team:football-data:86,team:football-data:77,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544588,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544588,PD,team:football-data:94,team:football-data:78,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544589,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544589,PD,team:football-data:95,team:football-data:81,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-544590,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:544590,PD,team:football-data:298,team:football-data:285,2026-05-24T00:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PD/season:football-data:2429/matchday-38.json,TOO_EARLY: lead=1779.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538079,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538079,PL,team:football-data:328,team:football-data:1044,2026-03-14T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=90.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538077,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538077,PL,team:football-data:57,team:football-data:62,2026-03-14T17:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=92.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538080,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538080,PL,team:football-data:61,team:football-data:67,2026-03-14T17:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=92.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538076,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538076,PL,team:football-data:354,team:football-data:341,2026-03-15T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=113.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538082,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538082,PL,team:football-data:66,team:football-data:58,2026-03-15T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=113.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538083,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538083,PL,team:football-data:351,team:football-data:63,2026-03-15T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=113.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538081,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538081,PL,team:football-data:64,team:football-data:73,2026-03-15T16:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=115.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538078,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538078,PL,team:football-data:402,team:football-data:76,2026-03-16T20:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-30.json,TOO_EARLY: lead=143.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538085,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538085,PL,team:football-data:1044,team:football-data:66,2026-03-20T20:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=239.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538091,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538091,PL,team:football-data:65,team:football-data:354,2026-03-21T00:00:00Z,POSTPONED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=243.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538087,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538087,PL,team:football-data:397,team:football-data:64,2026-03-21T12:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=255.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538089,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538089,PL,team:football-data:63,team:football-data:328,2026-03-21T15:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=258.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538088,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538088,PL,team:football-data:62,team:football-data:61,2026-03-21T17:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=260.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538090,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538090,PL,team:football-data:341,team:football-data:402,2026-03-21T20:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=263.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538092,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538092,PL,team:football-data:67,team:football-data:71,2026-03-22T12:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=279.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538086,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538086,PL,team:football-data:58,team:football-data:563,2026-03-22T14:15:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=281.28h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538093,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538093,PL,team:football-data:73,team:football-data:351,2026-03-22T14:15:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-31.json,TOO_EARLY: lead=281.28h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538104,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538104,PL,team:football-data:563,team:football-data:76,2026-04-10T19:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=742.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538097,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538097,PL,team:football-data:57,team:football-data:1044,2026-04-11T11:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=758.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538096,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538096,PL,team:football-data:354,team:football-data:67,2026-04-11T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=761.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538098,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538098,PL,team:football-data:402,team:football-data:62,2026-04-11T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=761.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538099,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538099,PL,team:football-data:328,team:football-data:397,2026-04-11T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=761.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538103,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538103,PL,team:football-data:351,team:football-data:58,2026-04-11T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=761.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538101,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538101,PL,team:football-data:64,team:football-data:63,2026-04-11T16:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=763.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538095,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538095,PL,team:football-data:71,team:football-data:73,2026-04-12T13:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=784.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538100,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538100,PL,team:football-data:61,team:football-data:65,2026-04-12T15:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=786.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538102,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538102,PL,team:football-data:66,team:football-data:341,2026-04-13T19:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-32.json,TOO_EARLY: lead=814.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
